,BRAND_NAME,MONTH,STATE_ABBR,TRANS_COUNT,SPEND_AMOUNT,INDUSTRY_NAME,SUBINDUSTRY_NAME
0,DOORDASH,2022-04,DC,37461.03999999999,1391938.4599999995,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
1,DOORDASH,2022-06,WA,329013.22,12419341.05,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
2,UBEREATS,2022-04,CT,136537.65999999997,4184278.42,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
3,GRUBHUB.COM,2022-02,WV,2881.82,116656.75,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
4,GRUBHUB.COM,2022-06,VA,48533.50000000001,1812272.47,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
5,INSTACART,2022-04,NM,7406.330000000001,683825.91,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
6,GRUBHUB.COM,2022-06,AZ,28097.19,1037196.37,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
7,AMAZON FRESH,2022-06,MT,289.69,21448.97,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
8,AMAZON FRESH,2022-06,UT,1551.17,121918.93000000002,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
9,GRUBHUB.COM,2022-05,KS,5648.169999999999,216492.25,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
10,GRUBHUB.COM,2022-02,MI,10916.61,377267.57,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
11,UBEREATS,2022-04,IA,27368.120000000003,733798.9500000002,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
12,INSTACART,2022-06,WY,1629.59,154760.54,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
13,AMAZON FRESH,2022-06,AK,225.4,14585.370000000006,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
14,UBEREATS,2022-03,MS,21632.060000000005,565647.6000000001,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
15,AMAZON FRESH,2022-03,AR,876.8000000000002,84892.95999999999,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
16,AMAZON FRESH,2022-06,WY,168.14,22363.08,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
17,UBEREATS,2022-03,TX,846484.5800000001,23066404.2,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
18,DOORDASH,2022-03,PA,469401.67,16200587.71,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
19,INSTACART,2022-05,MN,55125.58,5405085.48,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
20,DOORDASH,2022-04,IA,128664.19,4251516.749999999,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
21,DOORDASH,2022-06,NV,110731.55,3822278.52,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
22,DOORDASH,2022-01,MN,254443.81000000008,9259094.21,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
23,AMAZON FRESH,2022-02,OH,3640.68,284309.23999999993,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
24,DOORDASH,2022-04,WV,41315.380000000005,1405654.95,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
25,DOORDASH,2022-03,VA,388100.06,12730106.48,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
26,AMAZON FRESH,2022-04,MT,311.25000000000006,23951.709999999995,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
27,UBEREATS,2022-02,OH,43618.86,1229225.2999999998,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
28,GRUBHUB.COM,2022-01,NM,9422.18,347361.38,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
29,INSTACART,2022-06,RI,1574.0600000000002,135035.36,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
30,UBEREATS,2022-03,AR,12785.13,347323.2800000001,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
31,GRUBHUB.COM,2022-04,ID,3865.55,136467.77,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
32,GRUBHUB.COM,2022-03,WY,1138.67,44218.79,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
33,DOORDASH,2022-02,LA,52771.43000000001,1710414.9600000002,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
34,AMAZON FRESH,2022-03,IN,2384.27,192586.59,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
35,UBEREATS,2022-04,WV,4937.300000000002,141737.07,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
36,INSTACART,2022-05,MA,24574.25,2187085.0700000003,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
37,GRUBHUB.COM,2022-01,HI,2472.4700000000003,91480.04000000004,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
