,BRAND_NAME,MONTH,STATE_ABBR,TRANS_COUNT,SPEND_AMOUNT,INDUSTRY_NAME,SUBINDUSTRY_NAME
0,INSTACART,2022-02,KY,6677.81,558634.7199999999,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
1,DOORDASH,2022-08,ND,29338.19,1047999.73,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
2,UBEREATS,2022-06,UT,35266.46999999999,918257.15,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
3,AMAZON FRESH,2022-03,MS,618.47,47144.77,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
4,DOORDASH,2022-04,CT,91202.08,3106684.9800000004,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
5,AMAZON FRESH,2022-07,MT,321.20999999999987,20215.72,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
6,INSTACART,2022-08,AZ,47509.81,4239664.170000001,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
7,AMAZON FRESH,2022-06,MD,14203.04,1083941.1,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
8,INSTACART,2022-06,SC,45654.5,4201880.859999999,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
9,GRUBHUB.COM,2022-03,MO,9887.820000000002,346626.57000000007,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
10,GRUBHUB.COM,2022-07,DC,8305.869999999999,294383.59,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
11,GRUBHUB.COM,2022-03,KS,6216.950000000001,225993.62,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
12,INSTACART,2022-04,VA,76643.87999999999,6846758.34,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
13,AMAZON FRESH,2022-01,HI,1813.34,186521.78,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
14,UBEREATS,2022-03,NY,536285.1699999998,14933604.949999996,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
15,UBEREATS,2022-04,MO,27268.01,807639.58,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
16,INSTACART,2022-08,MT,4977.929999999999,504616.32,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
17,INSTACART,2022-07,MD,61396.75000000001,5052963.31,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
18,UBEREATS,2022-03,NM,18204.709999999995,466788.79,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
19,UBEREATS,2022-02,UT,33581.88,856604.81,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
20,DOORDASH,2022-03,PA,469401.67,16200587.71,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
21,INSTACART,2022-04,IN,13669.330000000002,1101721.7700000005,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
22,INSTACART,2022-04,NY,129391.41,11246685.53,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
23,INSTACART,2022-07,MS,7316.769999999999,635896.8799999999,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
24,GRUBHUB.COM,2022-01,MS,4699.169999999999,157092.53999999998,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
25,UBEREATS,2022-06,IN,20060.52,558676.55,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
26,INSTACART,2022-02,AL,33924.39,3039845.64,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
27,AMAZON FRESH,2022-07,NJ,15720.940000000002,1384445.2899999998,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
28,GRUBHUB.COM,2022-08,MI,9193.9,326607.4000000001,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
29,GRUBHUB.COM,2022-05,MT,1682.59,63224.79,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
30,AMAZON FRESH,2022-08,MI,2112.390000000001,188022.7,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
31,UBEREATS,2022-01,AZ,174079.63000000003,4785309.7700000005,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
32,UBEREATS,2022-04,NE,24342.21,649506.6900000001,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
33,INSTACART,2022-03,PA,91902.10000000002,8133589.619999998,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
34,AMAZON FRESH,2022-01,ND,131.36999999999998,9649.02,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
35,INSTACART,2022-03,MN,55234.69,5329340.259999998,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
36,UBEREATS,2022-01,CA,964121.5199999998,28338663.300000004,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
37,AMAZON FRESH,2022-07,OK,1089.53,97743.21,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
38,DOORDASH,2022-06,LA,51798.22,1702996.1400000004,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
39,DOORDASH,2022-05,SC,179311.49999999997,5958454.49,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
40,INSTACART,2022-05,MS,7333.15,637919.3799999998,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
41,INSTACART,2022-05,OR,36056.68000000001,3451553.0700000003,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
42,GRUBHUB.COM,2022-03,NY,185725.48,6478294.260000001,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
43,DOORDASH,2022-02,AK,30305.95,1131198.58,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
44,DOORDASH,2022-01,WI,153102.76,5050694.48,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
45,DOORDASH,2022-04,NY,366872.67,12419219.62,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
46,INSTACART,2022-05,NV,22035.45,1876500.83,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
47,DOORDASH,2022-08,TN,200508.21,6719525.089999998,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
48,AMAZON FRESH,2022-03,WI,5364.800000000001,417111.22,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
49,UBEREATS,2022-05,MA,92940.86,2808811.4399999995,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
50,INSTACART,2022-04,AL,31812.61999999999,2983331.060000001,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
51,INSTACART,2022-07,NV,22033.89,1853169.2700000005,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
52,DOORDASH,2022-07,FL,597245.01,19319433.110000003,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
53,INSTACART,2022-03,TN,48307.99,4578167.28,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
54,GRUBHUB.COM,2022-02,OH,16315.110000000002,501332.67,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
55,AMAZON FRESH,2022-05,AK,274.94,19647.050000000003,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
56,DOORDASH,2022-06,HI,27027.17,1045598.06,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
57,DOORDASH,2022-05,SD,28990.880000000005,988846.89,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
58,AMAZON FRESH,2022-06,NH,1177.04,146056.78,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
