,BRAND_NAME,MONTH,STATE_ABBR,TRANS_COUNT,SPEND_AMOUNT,INDUSTRY_NAME,SUBINDUSTRY_NAME
0,GRUBHUB.COM,2025-02,NV,13751.520000000002,521789.06,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
1,AMAZON FRESH,2025-05,MA,10927.35,1086382.9300000002,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
2,UBEREATS,2025-05,HI,24135.02,924775.6100000002,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
3,GRUBHUB.COM,2025-06,ME,671.79,23863.98,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
4,UBEREATS,2025-07,OR,105633.12000000002,3752576.89,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
5,AMAZON FRESH,2025-02,AK,105.88000000000002,7717.009999999999,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
6,UBEREATS,2025-05,CO,136125.0,5461720.409999999,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
7,DOORDASH,2025-01,WY,31649.4,1135001.43,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
8,DOORDASH,2025-03,MA,142814.83,5410482.2700000005,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
9,GRUBHUB.COM,2025-02,NE,7437.430000000001,289627.32,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
10,UBEREATS,2025-05,ME,6057.810000000001,238229.22000000003,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
11,GRUBHUB.COM,2025-01,MO,5526.670000000001,213368.97000000003,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
12,DOORDASH,2025-07,OR,237021.35,8464870.459999999,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
13,GRUBHUB.COM,2025-04,DC,5928.780000000001,184946.0,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
14,INSTACART,2025-03,FL,279026.17,20860950.25,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
15,UBEREATS,2025-08,MS,24231.640000000007,872582.0700000003,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
16,GRUBHUB.COM,2025-04,MN,12906.33,470677.6,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
17,INSTACART,2025-08,NJ,79509.48999999999,6291708.479999999,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
18,UBEREATS,2025-03,DE,12236.940000000002,426584.0200000001,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
19,UBEREATS,2025-06,MI,23753.39,899655.1200000001,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
20,UBEREATS,2025-03,NY,618367.0000000001,21332950.01,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
21,GRUBHUB.COM,2025-08,CO,28289.84,1143484.02,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
22,DOORDASH,2025-02,VA,425029.47,15093915.95,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
23,AMAZON FRESH,2025-01,AZ,7966.919999999999,600911.7100000001,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
24,INSTACART,2025-03,RI,1986.36,138189.21000000002,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
25,AMAZON FRESH,2025-08,DC,7201.999999999999,521839.01,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
26,UBEREATS,2025-04,OR,104872.26,3681457.06,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
27,DOORDASH,2025-08,AR,38600.04,1404426.1299999997,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
28,GRUBHUB.COM,2025-07,MI,7198.799999999999,267055.01,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
29,GRUBHUB.COM,2025-04,MT,1795.57,36894.09,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
30,INSTACART,2025-01,ME,2156.7500000000005,185244.46,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
31,DOORDASH,2025-07,NV,169264.84,6060629.469999999,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
32,INSTACART,2025-07,DE,8312.79,633651.4599999998,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
33,INSTACART,2025-01,PA,129026.05000000002,9239507.230000002,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
34,AMAZON FRESH,2025-04,ND,53.05000000000002,2795.2100000000005,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
35,UBEREATS,2025-02,WA,161061.80000000002,6685204.589999999,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
36,INSTACART,2025-01,CA,441782.4199999999,33506036.11,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
37,GRUBHUB.COM,2025-03,MS,3529.389999999999,78560.31999999998,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
38,DOORDASH,2025-02,MT,51077.26,1829733.18,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
39,INSTACART,2025-02,VA,96245.36,7212461.210000001,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
40,AMAZON FRESH,2025-03,TN,6048.759999999998,604293.01,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
41,DOORDASH,2025-07,MO,116625.99,4211755.81,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
42,DOORDASH,2025-01,SC,227977.57,7858287.550000001,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
43,GRUBHUB.COM,2025-02,FL,50769.320000000014,1180116.4200000002,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
44,INSTACART,2025-06,NJ,80998.62999999998,6280545.729999998,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
45,DOORDASH,2025-01,NY,496366.26000000007,17372450.639999997,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
46,AMAZON FRESH,2025-03,PA,29316.78,2000175.36,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
47,UBEREATS,2025-02,PA,243320.05,8420689.69,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
48,GRUBHUB.COM,2025-06,IA,8496.74,342916.75999999995,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
49,UBEREATS,2025-01,MA,89119.30999999998,3258487.58,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
50,DOORDASH,2025-06,KY,108374.26,3592238.24,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
51,GRUBHUB.COM,2025-02,TX,71847.01999999999,1978933.36,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
52,DOORDASH,2025-03,PA,669672.65,24127268.74,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
53,DOORDASH,2025-04,IA,168613.91000000003,5779895.99,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
54,AMAZON FRESH,2025-08,NV,6395.96,465107.84,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
55,GRUBHUB.COM,2025-01,VT,156.72,6823.709999999999,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
56,AMAZON FRESH,2025-07,MA,10979.51,1085714.8800000004,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
57,GRUBHUB.COM,2025-02,OR,27123.489999999994,1042247.86,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
58,AMAZON FRESH,2025-08,HI,1728.0300000000002,126187.04,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
59,DOORDASH,2025-08,DE,68107.97,2431572.87,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
60,AMAZON FRESH,2025-02,RI,2258.8899999999994,218165.19,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
61,GRUBHUB.COM,2025-04,IN,8152.200000000001,239284.53,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
62,GRUBHUB.COM,2025-05,SD,1545.79,50253.17,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
63,DOORDASH,2025-08,IN,82910.64,3057260.01,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
64,DOORDASH,2025-04,NM,104812.06999999998,3722660.88,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
