,BRAND_NAME,MONTH,STATE_ABBR,TRANS_COUNT,SPEND_AMOUNT,INDUSTRY_NAME,SUBINDUSTRY_NAME
0,AMAZON FRESH,2024-11,AZ,8530.15,705416.9200000002,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
1,DOORDASH,2024-03,MD,329268.93000000005,11423937.459999995,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
2,DOORDASH,2024-05,HI,32945.70999999999,1248372.4,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
3,DOORDASH,2024-04,AR,31346.17,1097908.08,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
4,INSTACART,2024-12,IA,11479.48,917024.65,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
5,INSTACART,2024-06,FL,237406.66,19609667.42,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
6,GRUBHUB.COM,2024-09,NH,1482.3199999999997,54568.02,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
7,AMAZON FRESH,2024-02,GA,7026.67,648302.5300000001,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
8,GRUBHUB.COM,2024-04,CA,160882.58999999994,6191489.96,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
9,GRUBHUB.COM,2024-08,NC,34041.69,1120987.1200000003,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
10,GRUBHUB.COM,2024-01,CO,34325.72000000001,1445374.88,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
11,DOORDASH,2024-02,MT,49861.9,1692442.3200000003,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
12,DOORDASH,2024-02,CO,275245.67000000004,10168350.39,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
13,GRUBHUB.COM,2024-04,SC,16035.099999999997,344741.64,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
14,INSTACART,2024-08,IN,13055.010000000002,1138798.7100000004,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
15,GRUBHUB.COM,2024-06,ND,1419.65,47382.62,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
16,DOORDASH,2024-08,VT,5465.540000000001,214177.95000000004,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
17,UBEREATS,2024-12,MO,27139.8,1042148.5799999998,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
18,INSTACART,2024-07,RI,2134.45,167879.55,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
19,AMAZON FRESH,2024-12,ND,44.74000000000001,3725.4,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
20,UBEREATS,2024-03,AK,6017.069999999999,204705.98000000004,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
21,UBEREATS,2024-02,AR,8678.72,288784.83,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
22,GRUBHUB.COM,2024-07,VA,43005.35999999999,1609441.6699999997,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
23,AMAZON FRESH,2024-02,IL,12488.93,880114.41,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
24,GRUBHUB.COM,2024-01,OH,12170.31,374223.71,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
25,GRUBHUB.COM,2024-06,WA,26306.870000000003,1105855.4600000002,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
26,GRUBHUB.COM,2024-12,LA,2729.7800000000007,96461.08,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
27,AMAZON FRESH,2024-09,MS,769.3899999999999,52247.99000000001,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
28,GRUBHUB.COM,2024-09,ID,2350.75,85455.13999999997,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
29,DOORDASH,2024-12,MT,53840.42999999999,1909327.2800000005,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
30,GRUBHUB.COM,2024-05,NE,9471.66,372898.5,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
31,AMAZON FRESH,2024-04,RI,1253.1699999999998,137500.16999999998,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
32,INSTACART,2024-10,IL,47356.35,3575100.1600000006,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
33,INSTACART,2024-08,RI,2336.1200000000003,185141.24,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
34,AMAZON FRESH,2024-10,CO,10464.039999999995,998585.2299999996,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
35,AMAZON FRESH,2024-07,KY,888.1299999999999,53514.66,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
36,INSTACART,2024-12,NY,167747.2800000001,12263249.55,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
37,DOORDASH,2024-10,OR,226924.83,7823177.289999998,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
38,DOORDASH,2024-02,MS,68500.35999999999,2197742.0900000003,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
39,DOORDASH,2024-05,VA,443138.21000000014,15240183.709999995,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
40,INSTACART,2024-04,IN,12529.71,1138983.6,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
41,AMAZON FRESH,2024-02,MS,537.7399999999999,38022.25,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
42,DOORDASH,2024-03,VA,456570.6800000001,15697342.28,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
43,DOORDASH,2024-08,ND,37449.80999999999,1354710.7400000002,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
44,INSTACART,2024-12,ND,4659.04,363889.31,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
45,DOORDASH,2024-12,MO,105519.39000000004,3741508.5,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
46,INSTACART,2024-03,ME,3592.12,275765.58,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
47,INSTACART,2024-12,KY,7808.399999999999,653493.04,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
48,UBEREATS,2024-07,TX,854591.4600000001,27775880.669999994,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
49,AMAZON FRESH,2024-11,AK,148.86,9586.5,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
50,INSTACART,2024-01,RI,2308.0999999999995,197967.01000000004,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
51,AMAZON FRESH,2024-01,CO,9957.8,1033769.8099999998,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
52,GRUBHUB.COM,2024-06,MT,1758.4599999999998,49678.4,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
53,DOORDASH,2024-01,IA,132383.98999999996,4503783.030000001,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
54,INSTACART,2024-12,TX,139426.11000000002,10424457.87,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
55,DOORDASH,2024-11,MO,101676.99,3572135.26,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
56,UBEREATS,2024-09,FL,834698.6600000001,29488449.76,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
57,UBEREATS,2024-06,RI,4985.330000000001,184146.64000000007,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
58,DOORDASH,2024-09,CT,111785.38,3834443.44,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
59,GRUBHUB.COM,2024-01,WI,13748.219999999998,506957.8300000001,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
60,AMAZON FRESH,2024-05,TN,5361.379999999999,476056.23,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
61,DOORDASH,2024-11,VA,437385.03,15112883.68,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
62,UBEREATS,2024-07,OK,25948.74,886985.9299999998,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
63,INSTACART,2024-06,NC,123422.54,10392740.690000003,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
64,AMAZON FRESH,2024-02,WY,123.86,9254.23,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
65,INSTACART,2024-09,CA,389849.35,33064926.4,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
66,DOORDASH,2024-05,MO,102512.66999999998,3651043.5500000007,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
67,UBEREATS,2024-02,NM,15976.52,525749.24,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
68,DOORDASH,2024-01,AK,37432.89,1560576.1,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
69,INSTACART,2024-07,NY,129407.07000000002,10580381.89,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
70,DOORDASH,2024-02,HI,30375.23000000001,1172686.7499999998,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
71,GRUBHUB.COM,2024-01,MO,6563.560000000001,242901.41,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
72,INSTACART,2024-07,DC,12322.559999999998,872113.96,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
73,UBEREATS,2024-10,GA,311064.74000000005,10517402.12,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
74,INSTACART,2024-01,OH,22282.64999999999,1935311.42,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
75,GRUBHUB.COM,2024-11,GA,28024.41,867966.3899999999,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
76,UBEREATS,2024-04,NC,161048.36999999994,5070420.92,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
77,DOORDASH,2024-04,CO,302219.64,11129777.54,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
78,INSTACART,2024-09,PA,103646.14,8218938.249999999,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
79,UBEREATS,2024-02,MI,20493.51,692998.44,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
80,UBEREATS,2024-11,MO,25713.07000000001,929877.13,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
81,UBEREATS,2024-09,IL,168477.12000000005,5694793.270000001,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
82,GRUBHUB.COM,2024-02,SC,14683.7,330279.67,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
83,AMAZON FRESH,2024-12,CO,11470.429999999998,1130019.01,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
84,DOORDASH,2024-05,OH,197400.57000000004,6487994.079999999,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
85,INSTACART,2024-05,HI,4636.78,497489.5600000001,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
86,DOORDASH,2024-12,VA,455997.98,16025399.380000005,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
87,UBEREATS,2024-05,VT,2089.09,66475.48,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
88,DOORDASH,2024-04,MN,276393.86000000004,10125218.999999998,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
89,INSTACART,2024-04,TX,121021.61000000004,10334675.42,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
90,UBEREATS,2024-04,LA,28071.02,986326.0799999998,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
91,INSTACART,2024-12,LA,7364.529999999999,630354.34,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
92,GRUBHUB.COM,2024-03,AK,1683.1300000000006,64860.11999999999,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
93,GRUBHUB.COM,2024-09,MS,3873.900000000001,81834.98999999999,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
