,BRAND_NAME,MONTH,STATE_ABBR,TRANS_COUNT,SPEND_AMOUNT,INDUSTRY_NAME,SUBINDUSTRY_NAME
0,UBEREATS,2024-02,FL,759677.7400000003,26195387.450000003,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
1,DOORDASH,2024-01,CO,284712.06,10615691.93,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
2,AMAZON FRESH,2024-06,MO,1226.6899999999998,96437.29,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
3,DOORDASH,2024-06,MN,266590.03,9849671.709999995,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
4,GRUBHUB.COM,2024-02,MO,6825.390000000001,248122.43,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
5,AMAZON FRESH,2024-01,MD,14410.46,1067629.14,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
6,AMAZON FRESH,2024-07,WI,3062.310000000001,254984.47,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
7,DOORDASH,2024-05,ID,77333.69,2584390.5700000003,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
8,AMAZON FRESH,2024-05,NV,4841.82,403311.1600000001,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
9,DOORDASH,2024-09,AZ,325465.0199999999,11194122.949999996,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
10,AMAZON FRESH,2024-10,DC,6652.4400000000005,496766.7100000001,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
11,GRUBHUB.COM,2024-04,OR,34559.93000000001,1312677.76,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
12,UBEREATS,2024-03,ID,22080.65,761951.5800000002,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
13,UBEREATS,2024-01,MD,147267.41999999998,5018230.56,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
14,DOORDASH,2024-05,SC,226043.96,7693491.76,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
15,GRUBHUB.COM,2024-06,WI,13726.899999999996,527305.5800000002,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
16,UBEREATS,2024-04,VT,2030.9500000000005,64171.47,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
17,AMAZON FRESH,2024-09,CO,10317.6,954610.0499999996,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
18,UBEREATS,2024-03,MA,81754.90000000001,2796799.9599999995,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
19,DOORDASH,2024-03,VT,5732.029999999999,225627.15,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
20,GRUBHUB.COM,2024-01,NY,138504.78,5375373.15,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
21,INSTACART,2024-04,AL,31279.689999999995,2767238.21,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
22,UBEREATS,2024-09,UT,34562.1,1145016.32,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
23,DOORDASH,2024-06,OH,190966.43,6279090.540000001,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
24,DOORDASH,2024-03,TN,249506.72,8506314.169999998,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
25,DOORDASH,2024-08,MD,320971.06,11045706.05,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
26,INSTACART,2024-06,NC,123422.54,10392740.690000003,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
27,GRUBHUB.COM,2024-04,KS,5786.259999999999,169377.30000000002,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
28,UBEREATS,2024-07,FL,851391.5000000001,29071579.230000004,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
29,UBEREATS,2024-04,SD,3083.870000000001,102209.99,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
30,INSTACART,2024-08,RI,2336.1200000000003,185141.24,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
31,AMAZON FRESH,2024-10,LA,1407.59,113481.8,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
32,INSTACART,2024-09,MI,13425.05,1170334.2999999996,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
33,DOORDASH,2024-03,MN,285966.45,10580953.07,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
34,DOORDASH,2024-03,DE,63524.56000000001,2153572.7,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
35,DOORDASH,2024-03,PA,611995.9800000002,21466510.81,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
36,UBEREATS,2024-09,NC,182027.93,6150620.109999999,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
37,AMAZON FRESH,2024-09,MS,769.3899999999999,52247.99000000001,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
38,DOORDASH,2024-01,OK,146057.27000000002,4799589.340000001,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
39,AMAZON FRESH,2024-08,ME,555.55,61485.76,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
40,AMAZON FRESH,2024-02,UT,1184.03,96365.18000000002,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
41,INSTACART,2024-04,AZ,46476.79,4012770.81,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
42,GRUBHUB.COM,2024-06,MD,39453.40999999999,1442855.7499999995,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
43,GRUBHUB.COM,2024-02,WY,613.86,21623.810000000005,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
44,AMAZON FRESH,2024-03,SC,2129.57,200923.52,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
45,UBEREATS,2024-02,MI,20493.51,692998.44,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
46,UBEREATS,2024-04,MO,24847.96,802658.82,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
47,UBEREATS,2024-04,IA,23811.26,816944.05,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
48,INSTACART,2024-03,PA,110458.66999999998,8794240.09,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
49,UBEREATS,2024-10,ID,24460.370000000003,828010.8399999997,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
50,GRUBHUB.COM,2024-09,UT,8426.04,297675.19000000006,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
51,DOORDASH,2024-09,AK,35764.12,1415973.6499999997,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
52,INSTACART,2024-09,HI,5169.41,577287.0399999999,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
53,INSTACART,2024-06,MA,20973.1,1805408.67,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
54,INSTACART,2024-05,OH,19182.85,1635511.8300000003,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
55,AMAZON FRESH,2024-08,SC,2165.0199999999995,190529.18,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
56,GRUBHUB.COM,2024-09,SC,15545.539999999995,338172.41000000003,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
57,AMAZON FRESH,2024-07,MN,7060.77,591771.0200000001,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
58,UBEREATS,2024-04,IL,157425.8,5002305.540000001,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
59,DOORDASH,2024-06,MO,98165.15,3455859.38,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
60,INSTACART,2024-10,NE,8603.449999999999,709689.7800000001,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
61,INSTACART,2024-09,OK,9220.1,796012.0200000001,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
62,INSTACART,2024-09,NV,21489.74,1721561.4,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
63,DOORDASH,2024-07,MI,78805.06999999998,2842891.4,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
64,GRUBHUB.COM,2024-03,SC,13103.480000000003,327493.76,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
65,INSTACART,2024-10,NJ,75297.18,5932373.74,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
66,GRUBHUB.COM,2024-06,ND,1419.65,47382.62,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
67,AMAZON FRESH,2024-07,GA,8033.44,669671.4099999999,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
68,AMAZON FRESH,2024-03,AK,82.57,4610.88,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
69,GRUBHUB.COM,2024-09,CT,22412.67,818778.9,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
70,AMAZON FRESH,2024-07,AL,591.0599999999998,45265.1,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
71,DOORDASH,2024-08,PA,595951.63,20655609.669999994,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
72,UBEREATS,2024-03,SD,3245.5700000000006,105577.58999999998,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
73,INSTACART,2024-05,MD,67773.37999999999,5332383.309999999,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
74,UBEREATS,2024-01,NV,95376.01,3217170.119999999,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
75,AMAZON FRESH,2024-04,NE,1054.06,99139.0,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
76,INSTACART,2024-02,NM,6599.77,583908.51,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
77,GRUBHUB.COM,2024-06,NV,15701.690000000002,634124.4299999999,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
78,DOORDASH,2024-04,NM,90596.81,3130893.99,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
79,AMAZON FRESH,2024-01,GA,8017.1399999999985,705417.0000000001,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
80,GRUBHUB.COM,2024-08,NJ,58227.06999999999,2247634.8600000003,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
81,GRUBHUB.COM,2024-10,RI,2597.71,100122.17,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
82,GRUBHUB.COM,2024-02,KY,3941.63,125271.86999999998,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
83,UBEREATS,2024-10,TX,880414.8700000001,29101934.520000003,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
84,UBEREATS,2024-09,NH,6802.04,267626.9600000001,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
85,INSTACART,2024-07,DE,8132.000000000001,671100.4099999999,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
86,DOORDASH,2024-06,IN,68276.61999999998,2440538.79,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
87,DOORDASH,2024-06,RI,11024.54,417422.65,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
88,AMAZON FRESH,2024-03,VT,198.52,15764.22,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
89,AMAZON FRESH,2024-06,MN,6205.8600000000015,540621.8999999999,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
90,UBEREATS,2024-06,NV,102383.16999999998,3459998.39,Third- Party Delivery Services,Restaurant/Grocery/Other Delivery Services
