,BRAND_NAME,MONTH,STATE_ABBR,TRANS_COUNT,SPEND_AMOUNT,INDUSTRY_NAME,SUBINDUSTRY_NAME
0,HARD ROCK CASINO,2023-02,ND,3.42,314.83000000000004,Travel,Lodging (Casinos)
1,AMERICAN AIRLINES,2023-02,OK,8385.3,2282686.82,Travel,Airlines
2,EMBASSY SUITES,2023-03,GA,2183.2700000000004,570920.86,Travel,Lodging
3,WESTIN,2023-02,KS,361.46,77397.01000000001,Travel,Lodging
4,BOOKING.COM,2023-02,PA,3622.690000000001,1392938.97,Travel,OTA
5,HILTON HOTELS,2023-06,AL,4045.519999999999,1238132.97,Travel,Lodging
6,HYATT REGENCY,2023-02,NC,2190.34,271228.89,Travel,Lodging
7,ALLEGIANT AIR,2023-04,LA,118.18999999999998,38762.17999999999,Travel,Airlines
8,VOLARIS,2023-04,IA,284.3499999999999,128324.03999999998,Travel,Airlines
9,HOLLAND AMERICA,2023-04,ID,126.90999999999995,207155.27,Travel,Cruises
10,HILTON GARDEN INN,2023-05,NY,4206.41,910471.93,Travel,Lodging
11,BOOKING.COM,2023-03,OR,2523.14,904766.01,Travel,OTA
12,SPIRIT AIRLINES,2023-01,NY,11929.450000000004,2211771.77,Travel,Airlines
13,HOLLAND AMERICA,2023-04,TX,827.6199999999999,939202.03,Travel,Cruises
14,QATAR AIRWAYS,2023-04,LA,71.55,167911.12,Travel,Airlines
15,UNITED AIRLINES,2023-03,NV,8907.650000000001,2474896.91,Travel,Airlines
16,SOUTHWEST AIRLINES,2023-01,MT,1488.4799999999996,404041.87000000005,Travel,Airlines
17,VIATOR,2023-02,KY,303.95000000000005,57542.43000000001,Travel,OTA
18,JETBLUE AIRWAYS,2023-02,RI,2039.63,556536.23,Travel,Airlines
19,HYATT REGENCY,2023-01,IA,924.8099999999998,123700.19,Travel,Lodging
20,HILTON HOTELS,2023-01,FL,11466.300000000005,2776733.66,Travel,Lodging
21,QATAR AIRWAYS,2023-01,WV,62.13,46218.64,Travel,Airlines
22,HOTELS.COM,2023-05,ND,778.0999999999999,158589.04,Travel,OTA
23,ALASKA AIR,2023-04,AL,640.3700000000002,197084.94,Travel,Airlines
24,PRICELINE,2023-04,MO,2214.16,581996.4299999999,Travel,OTA
25,VIATOR,2023-01,AK,161.98999999999998,45091.92,Travel,OTA
26,HARD ROCK CASINO,2023-04,NY,111.40999999999998,9214.38,Travel,Lodging (Casinos)
27,VOLARIS,2023-02,MI,201.04,61173.53,Travel,Airlines
28,VOLARIS,2023-03,TN,247.07,63576.18,Travel,Airlines
29,EMBASSY SUITES,2023-01,ME,105.06000000000002,17353.680000000004,Travel,Lodging
30,ALLEGIANT AIR,2023-05,AR,1159.6399999999996,327430.73999999993,Travel,Airlines
31,PRICELINE,2023-04,CT,1770.87,551887.3300000001,Travel,OTA
32,SPIRIT AIRLINES,2023-02,ME,539.9499999999998,117805.74000000002,Travel,Airlines
33,UNITED AIRLINES,2023-01,OK,4238.96,940981.37,Travel,Airlines
34,DELTA AIR LINES,2023-02,MO,5531.149999999999,1999917.29,Travel,Airlines
35,HARD ROCK CASINO,2023-05,NC,82.58000000000001,6333.409999999999,Travel,Lodging (Casinos)
36,VOLARIS,2023-04,SD,20.860000000000003,5658.74,Travel,Airlines
37,HOTELS.COM,2023-02,ID,1021.4100000000002,301077.99,Travel,OTA
38,AIRBNB,2023-01,IN,5772.73,4015980.64,Travel,OTA
39,HYATT REGENCY,2023-02,WY,272.77,31062.44,Travel,Lodging
40,HILTON GARDEN INN,2023-05,WI,2455.45,520962.4700000001,Travel,Lodging
41,HARD ROCK CASINO,2023-04,ND,6.12,95.53,Travel,Lodging (Casinos)
42,FRONTIER AIRLINES,2023-02,NE,1519.2899999999995,273670.08,Travel,Airlines
43,DISNEY CRUISE LINE,2023-04,HI,28.93,30295.66,Travel,Cruises
44,UNITED AIRLINES,2023-06,MI,8937.179999999998,2202550.25,Travel,Airlines
45,UNITED AIRLINES,2023-03,MS,4652.7,1346655.75,Travel,Airlines
46,DISNEY RESORTS,2023-01,KY,531.4399999999999,626711.7699999999,Travel,Lodging
47,AMERICAN AIRLINES,2023-03,PA,68616.11,18672486.92,Travel,Airlines
48,BRITISH AIRWAYS,2023-04,NJ,866.4100000000001,440058.63,Travel,Airlines
49,HILTON HOTELS,2023-01,SD,621.3299999999999,137087.76,Travel,Lodging
50,ALASKA AIR,2023-06,VA,2905.18,603198.6799999999,Travel,Airlines
51,ALASKA AIR,2023-05,NY,6724.57,1477872.6699999997,Travel,Airlines
52,MARRIOTT,2023-03,KS,1546.65,207240.52000000005,Travel,Lodging
53,HOLLAND AMERICA,2023-06,SD,111.31,54535.57,Travel,Cruises
54,CARNIVAL CRUISE LINES,2023-05,GA,8273.460000000001,3901426.69,Travel,Cruises
55,HILTON HOTELS,2023-05,KS,1335.96,362249.92,Travel,Lodging
56,BOOKING.COM,2023-05,MD,3628.52,1562742.66,Travel,OTA
57,HILTON HOTELS,2023-01,AK,441.4200000000001,128238.64999999998,Travel,Lodging
58,QATAR AIRWAYS,2023-02,ND,23.47,39613.09000000001,Travel,Airlines
59,SPIRIT AIRLINES,2023-01,KS,1252.18,239385.25999999995,Travel,Airlines
60,DELTA AIR LINES,2023-06,IL,9046.36,2475943.05,Travel,Airlines
61,VIATOR,2023-02,AZ,1048.6,275187.73000000004,Travel,OTA
62,HILTON GARDEN INN,2023-05,MN,2380.5600000000004,478019.31,Travel,Lodging
63,DOUBLETREE,2023-04,MS,488.8200000000001,76967.02999999998,Travel,Lodging
64,DISNEY RESORTS,2023-01,NM,319.43,312635.38000000006,Travel,Lodging
65,DISNEY CRUISE LINE,2023-05,AZ,474.9899999999999,348898.48000000004,Travel,Cruises
66,QATAR AIRWAYS,2023-06,IA,84.50999999999999,111577.51,Travel,Airlines
67,HOLIDAY INN EXPRESS,2023-06,MO,3202.2299999999987,771756.9199999999,Travel,Lodging
68,ALLEGIANT AIR,2023-01,TX,3612.35,907542.0199999998,Travel,Airlines
69,DISNEY CRUISE LINE,2023-05,MD,308.89,249446.45,Travel,Cruises
70,HOLIDAY INN,2023-06,MN,5451.63,877980.0000000003,Travel,Lodging
71,HOTELS.COM,2023-04,DE,406.52,129177.33000000002,Travel,OTA
72,PRINCESS CRUISE,2023-06,WV,64.1,181386.31,Travel,Cruises
73,AIRBNB,2023-03,OR,14589.020000000002,8193581.209999997,Travel,OTA
