,BRAND_NAME,MONTH,STATE_ABBR,TRANS_COUNT,SPEND_AMOUNT,INDUSTRY_NAME,SUBINDUSTRY_NAME
0,UNITED AIRLINES,2023-01,ME,2777.35,608440.1,Travel,Airlines
1,MARRIOTT,2023-02,CT,2819.7500000000005,492784.79,Travel,Lodging
2,CELEBRITY CRUISES,2023-03,AZ,583.7,602962.7400000001,Travel,Cruises
3,DISNEY RESORTS,2023-03,MI,480.39,548054.42,Travel,Lodging
4,JETBLUE AIRWAYS,2023-04,KY,227.11000000000004,25578.02,Travel,Airlines
5,VIATOR,2023-02,TX,3645.26,840281.5299999999,Travel,OTA
6,AMERICAN AIRLINES,2023-04,WA,15844.640000000005,4376858.859999999,Travel,Airlines
7,AMERICAN AIRLINES,2023-01,NV,9034.100000000002,2521551.880000001,Travel,Airlines
8,HOTELS.COM,2023-01,AZ,4872.92,1396931.2200000002,Travel,OTA
9,DELTA AIR LINES,2023-03,MT,8155.679999999999,2351678.0,Travel,Airlines
10,SPIRIT AIRLINES,2023-03,OR,3457.3100000000004,691502.3099999999,Travel,Airlines
11,EMBASSY SUITES,2023-02,NH,84.46,8235.65,Travel,Lodging
12,WESTIN,2023-04,IA,730.7200000000001,184881.6000000001,Travel,Lodging
13,HOTELS.COM,2023-03,GA,4702.340000000001,1527480.7,Travel,OTA
14,QATAR AIRWAYS,2023-01,DC,19.46,8149.43,Travel,Airlines
15,ALASKA AIR,2023-03,MI,953.57,243760.01,Travel,Airlines
16,HAMPTON BY HILTON,2023-02,NC,8342.130000000001,1775321.4500000004,Travel,Lodging
17,JETBLUE AIRWAYS,2023-03,CA,32422.38,6128937.639999999,Travel,Airlines
18,HILTON GARDEN INN,2023-03,OH,1785.5700000000004,391746.32,Travel,Lodging
19,FRONTIER AIRLINES,2023-04,NC,7728.33,1550136.53,Travel,Airlines
20,HOLIDAY INN EXPRESS,2023-04,KS,2183.57,534176.96,Travel,Lodging
21,CELEBRITY CRUISES,2023-01,NJ,572.17,498205.08,Travel,Cruises
22,DISNEY RESORTS,2023-01,IA,797.1400000000001,920878.82,Travel,Lodging
23,BEST WESTERN,2023-04,LA,1613.7599999999998,256547.1,Travel,Lodging
24,HYATT REGENCY,2023-03,KS,1281.9299999999998,158507.51999999996,Travel,Lodging
25,VOLARIS,2023-04,MI,153.33,90234.04,Travel,Airlines
26,HOLIDAY INN EXPRESS,2023-02,NV,1110.65,258917.02,Travel,Lodging
