,BRAND_NAME,MONTH,STATE_ABBR,TRANS_COUNT,SPEND_AMOUNT,INDUSTRY_NAME,SUBINDUSTRY_NAME
0,SPIRIT AIRLINES,2021-03,CA,14548.86,2016771.45,Travel,Airlines
1,PRINCESS CRUISE,2021-01,WA,228.42,144035.05,Travel,Cruises
2,DISNEY CRUISE LINE,2021-03,SC,31.640000000000008,59296.27000000001,Travel,Cruises
3,BRITISH AIRWAYS,2021-01,WY,35.16,11448.03,Travel,Airlines
4,FAIRFIELD INN & SUITES,2021-03,PA,2345.04,396348.7700000001,Travel,Lodging
5,VOLARIS,2021-03,MI,230.72,65366.49999999999,Travel,Airlines
6,BRITISH AIRWAYS,2021-04,OK,4.52,25.43,Travel,Airlines
7,HOTELS.COM,2021-04,UT,3103.51,715775.05,Travel,OTA
8,HAMPTON BY HILTON,2021-03,KS,1355.9800000000005,214302.88,Travel,Lodging
9,HARD ROCK CASINO,2021-04,CT,15.230000000000002,377.3,Travel,Lodging (Casinos)
10,DISNEY CRUISE LINE,2021-02,LA,22.36,24404.980000000003,Travel,Cruises
11,VOLARIS,2021-01,OK,47.06,5904.400000000001,Travel,Airlines
12,SPIRIT AIRLINES,2021-01,MN,3580.63,515156.62,Travel,Airlines
13,HOLIDAY INN,2021-03,ID,587.18,83427.17,Travel,Lodging
14,FAIRFIELD INN & SUITES,2021-04,NH,535.21,63924.27,Travel,Lodging
15,MARRIOTT,2021-01,PA,2420.11,571232.29,Travel,Lodging
16,VOLARIS,2021-01,KY,9.21,1607.81,Travel,Airlines
17,HYATT REGENCY,2021-04,DC,224.3700000000001,23554.500000000007,Travel,Lodging
18,LUFTHANSA,2021-03,PA,622.2499999999999,412437.78,Travel,Airlines
19,DISNEY RESORTS,2021-01,MA,338.36,142379.07,Travel,Lodging
20,UNITED AIRLINES,2021-03,ND,5070.789999999998,962805.26,Travel,Airlines
21,SOUTHWEST AIRLINES,2021-02,OK,3215.4300000000003,650151.6200000001,Travel,Airlines
22,DISNEY CRUISE LINE,2021-02,WA,76.07,32953.44,Travel,Cruises
23,HAMPTON BY HILTON,2021-01,MA,917.03,112393.37,Travel,Lodging
24,PRICELINE,2021-04,MA,1850.4999999999995,397561.50000000006,Travel,OTA
25,SOUTHWEST AIRLINES,2021-02,IA,2108.559999999999,588844.08,Travel,Airlines
26,BOOKING.COM,2021-04,WA,902.1699999999996,219774.6,Travel,OTA
27,CARNIVAL CRUISE LINES,2021-03,AZ,701.9999999999999,313358.73,Travel,Cruises
28,BOOKING.COM,2021-02,OR,186.86,28305.05,Travel,OTA
29,COURTYARD BY MARRIOTT,2021-02,KY,324.48,29022.60000000001,Travel,Lodging
30,EMBASSY SUITES,2021-02,RI,23.74,467.44,Travel,Lodging
31,DISNEY CRUISE LINE,2021-04,MO,6.77,3484.26,Travel,Cruises
32,HOLLAND AMERICA,2021-01,CT,29.340000000000003,26052.5,Travel,Cruises
33,ALASKA AIR,2021-01,NE,344.11999999999995,62513.58,Travel,Airlines
34,BEST WESTERN,2021-01,AR,397.24,54597.87000000001,Travel,Lodging
35,WESTIN,2021-02,NV,348.2800000000001,49951.95,Travel,Lodging
36,HOTELS.COM,2021-02,IA,1465.8099999999995,367160.5,Travel,OTA
37,HOTELS.COM,2021-04,DC,501.47,120670.32,Travel,OTA
38,ALLEGIANT AIR,2021-04,NY,3551.9100000000008,467271.54,Travel,Airlines
39,PRICELINE,2021-04,CO,5612.179999999999,1251828.12,Travel,OTA
40,HOLLAND AMERICA,2021-02,ME,11.39,6875.62,Travel,Cruises
41,HOLIDAY INN,2021-03,NV,534.09,85957.53,Travel,Lodging
42,AMERICAN AIRLINES,2021-02,MA,5772.080000000001,1023672.35,Travel,Airlines
43,SOUTHWEST AIRLINES,2021-02,IL,11580.3,1854931.89,Travel,Airlines
44,WESTIN,2021-04,DE,95.12,21745.5,Travel,Lodging
45,JETBLUE AIRWAYS,2021-01,HI,115.33,15465.97,Travel,Airlines
46,EXPEDIA,2021-03,TN,5578.480000000001,1492526.7600000005,Travel,OTA
47,SOUTHWEST AIRLINES,2021-03,ME,665.8899999999999,127396.30999999998,Travel,Airlines
48,RESIDENCE INN,2021-01,PA,1234.8399999999997,343456.04,Travel,Lodging
49,HILTON GARDEN INN,2021-03,MA,412.24,94871.17,Travel,Lodging
50,DOUBLETREE,2021-03,CT,511.69000000000005,95336.9,Travel,Lodging
51,CELEBRITY CRUISES,2021-01,CT,7.93,2643.31,Travel,Cruises
52,SPIRIT AIRLINES,2021-03,MI,3956.59,677476.89,Travel,Airlines
53,FAIRFIELD INN & SUITES,2021-01,OK,560.9600000000002,82055.53,Travel,Lodging
54,HOTELS.COM,2021-03,OK,1354.6899999999998,292055.43,Travel,OTA
55,FRONTIER AIRLINES,2021-03,MS,422.8899999999999,64237.67,Travel,Airlines
56,DISNEY RESORTS,2021-01,TN,921.97,787235.24,Travel,Lodging
57,VRBO,2021-03,VA,5898.790000000002,5327168.5600000005,Travel,OTA
58,SOUTHWEST AIRLINES,2021-01,GA,7764.559999999999,1202070.13,Travel,Airlines
59,DISNEY CRUISE LINE,2021-04,OR,8.66,6192.460000000001,Travel,Cruises
