,BRAND_NAME,MONTH,STATE_ABBR,TRANS_COUNT,SPEND_AMOUNT,INDUSTRY_NAME,SUBINDUSTRY_NAME
0,HILTON HOTELS,2020-03,MT,308.80000000000007,70366.79999999997,Travel,Lodging
1,ROYAL CARIBBEAN CRUISE,2020-02,SC,1586.65,1096916.53,Travel,Cruises
2,SPIRIT AIRLINES,2020-03,MD,7500.820000000001,942061.97,Travel,Airlines
3,ROYAL CARIBBEAN CRUISE,2020-02,MT,132.19,112242.57000000002,Travel,Cruises
4,HOLIDAY INN EXPRESS,2020-02,SD,1579.7700000000004,294868.05,Travel,Lodging
5,VRBO,2020-01,TX,10672.13,7303618.220000002,Travel,OTA
6,EMIRATES AIRLINES,2020-02,OR,37.09,24226.240000000005,Travel,Airlines
7,FRONTIER AIRLINES,2020-03,KS,463.7600000000001,48617.82,Travel,Airlines
8,AMERICAN AIRLINES,2020-02,OR,9903.77,2064280.98,Travel,Airlines
9,HOLIDAY INN EXPRESS,2020-02,MI,2164.2200000000003,410380.45,Travel,Lodging
10,ALASKA AIR,2020-02,ME,600.5700000000003,81076.11,Travel,Airlines
11,SPIRIT AIRLINES,2020-03,MN,6486.669999999999,748840.0800000002,Travel,Airlines
12,EMBASSY SUITES,2020-01,SD,217.37,50419.83,Travel,Lodging
13,HOLIDAY INN,2020-02,WI,3083.65,404000.33,Travel,Lodging
14,FRONTIER AIRLINES,2020-02,CA,11209.1,2287866.6100000003,Travel,Airlines
15,DISNEY RESORTS,2020-01,ID,162.79000000000005,139667.09,Travel,Lodging
16,COURTYARD BY MARRIOTT,2020-03,OR,1283.38,155648.22999999995,Travel,Lodging
17,LUFTHANSA,2020-02,FL,1451.9299999999994,699179.5599999999,Travel,Airlines
18,DOUBLETREE,2020-03,ND,148.54000000000002,21631.19,Travel,Lodging
19,HYATT REGENCY,2020-03,MN,1681.53,267187.5999999999,Travel,Lodging
20,DISNEY RESORTS,2020-01,TX,5635.529999999999,4057746.760000001,Travel,Lodging
21,ALLEGIANT AIR,2020-01,MD,932.8700000000002,205675.39,Travel,Airlines
22,SOUTHWEST AIRLINES,2020-03,KY,2264.18,477553.2300000001,Travel,Airlines
23,QATAR AIRWAYS,2020-03,ME,2.41,3871.02,Travel,Airlines
24,HOLLAND AMERICA,2020-01,IL,262.29,200826.92,Travel,Cruises
25,NORWEGIAN CRUISE,2020-03,OR,165.18,196457.27,Travel,Cruises
26,SOUTHWEST AIRLINES,2020-03,NY,9151.01,1472751.62,Travel,Airlines
27,HILTON HOTELS,2020-03,CO,1843.83,500565.02,Travel,Lodging
28,HOLIDAY INN,2020-03,NV,350.38,53908.03999999999,Travel,Lodging
29,RESIDENCE INN,2020-03,DE,110.87000000000002,23965.14,Travel,Lodging
30,VIATOR,2020-01,MD,433.65,69601.57,Travel,OTA
31,HYATT REGENCY,2020-03,DC,181.02,35376.88,Travel,Lodging
32,EMBASSY SUITES,2020-02,PA,1137.2900000000002,237944.16,Travel,Lodging
33,HOTELS.COM,2020-01,AK,815.4300000000001,185514.54000000004,Travel,OTA
34,BRITISH AIRWAYS,2020-03,CT,79.93,32019.860000000004,Travel,Airlines
35,LUFTHANSA,2020-01,OR,345.66,328645.7,Travel,Airlines
36,BEST WESTERN,2020-01,DE,191.43,32698.15,Travel,Lodging
