,BRAND_NAME,MONTH,STATE_ABBR,TRANS_COUNT,SPEND_AMOUNT,INDUSTRY_NAME,SUBINDUSTRY_NAME
0,EMBASSY SUITES,2022-06,WV,269.22,103405.92,Travel,Lodging
1,RESIDENCE INN,2022-06,CT,818.55,280385.65,Travel,Lodging
2,HARD ROCK CASINO,2022-03,NE,296.69000000000005,8941.400000000001,Travel,Lodging (Casinos)
3,DISNEY RESORTS,2022-01,MO,534.5299999999999,407493.0500000001,Travel,Lodging
4,SOUTHWEST AIRLINES,2022-04,WA,12981.51,3199046.539999999,Travel,Airlines
5,FAIRFIELD INN & SUITES,2022-05,NY,2505.9500000000003,633884.95,Travel,Lodging
6,AIRBNB,2022-04,IA,6315.0,3685243.64,Travel,OTA
7,ROYAL CARIBBEAN CRUISE,2022-07,SC,2050.07,1265576.4800000004,Travel,Cruises
8,DISNEY CRUISE LINE,2022-06,ID,6.979999999999999,7242.280000000001,Travel,Cruises
9,PRICELINE,2022-02,SD,1154.7299999999998,285211.0999999999,Travel,OTA
10,FRONTIER AIRLINES,2022-03,NM,551.0700000000002,118607.16,Travel,Airlines
11,CARNIVAL CRUISE LINES,2022-06,ND,66.54,70485.48,Travel,Cruises
12,DELTA AIR LINES,2022-01,CA,71208.54000000001,14702346.819999998,Travel,Airlines
13,EXPEDIA,2022-05,KY,1987.26,667837.25,Travel,OTA
14,LUFTHANSA,2022-02,ND,44.38,29513.47,Travel,Airlines
15,PRINCESS CRUISE,2022-04,MI,342.3,191996.81,Travel,Cruises
16,UNITED AIRLINES,2022-03,NY,52752.21,10969688.78,Travel,Airlines
17,ALLEGIANT AIR,2022-06,CT,165.02999999999997,34009.250000000015,Travel,Airlines
18,ROYAL CARIBBEAN CRUISE,2022-01,HI,19.36,6369.68,Travel,Cruises
19,HOLIDAY INN EXPRESS,2022-06,MI,3110.97,782885.9100000001,Travel,Lodging
20,BRITISH AIRWAYS,2022-01,IA,58.15,21106.71,Travel,Airlines
21,DOUBLETREE,2022-03,NJ,2064.4100000000003,316334.8399999999,Travel,Lodging
22,ALLEGIANT AIR,2022-01,TX,4538.97,770947.46,Travel,Airlines
23,RESIDENCE INN,2022-02,OH,966.16,396132.77,Travel,Lodging
24,AIRBNB,2022-06,NC,31986.04,20574695.870000005,Travel,OTA
25,MARRIOTT,2022-04,MO,1506.8100000000002,231430.12,Travel,Lodging
26,AMERICAN AIRLINES,2022-03,ND,3422.03,851657.59,Travel,Airlines
27,JETBLUE AIRWAYS,2022-03,RI,1507.16,421588.48,Travel,Airlines
28,BEST WESTERN,2022-05,KS,1501.7699999999998,251952.85,Travel,Lodging
29,AIRBNB,2022-07,PA,25633.31,16992073.669999998,Travel,OTA
30,DOUBLETREE,2022-04,TN,1976.19,371564.88,Travel,Lodging
31,PRICELINE,2022-01,OR,2577.380000000001,653160.0200000001,Travel,OTA
32,DISNEY CRUISE LINE,2022-05,IN,43.93,36028.21000000001,Travel,Cruises
33,DOUBLETREE,2022-05,KY,406.06,50556.79000000001,Travel,Lodging
34,HARD ROCK CASINO,2022-06,AK,1.24,16.49,Travel,Lodging (Casinos)
35,BOOKING.COM,2022-04,MA,1054.3800000000003,389676.04,Travel,OTA
36,ALLEGIANT AIR,2022-06,UT,1942.39,415289.03000000014,Travel,Airlines
37,SPIRIT AIRLINES,2022-01,KY,1313.2,194891.2,Travel,Airlines
38,MARRIOTT,2022-03,AL,4183.929999999999,849183.6099999999,Travel,Lodging
39,VIATOR,2022-06,LA,439.3699999999998,115885.27000000002,Travel,OTA
40,HOLIDAY INN EXPRESS,2022-07,DE,503.19000000000005,149382.80000000002,Travel,Lodging
41,DISNEY RESORTS,2022-03,NM,319.26,272300.51,Travel,Lodging
42,HARD ROCK CASINO,2022-03,NM,1.06,119.35,Travel,Lodging (Casinos)
43,HOLIDAY INN EXPRESS,2022-07,NH,338.1099999999999,76897.84999999999,Travel,Lodging
44,HOLIDAY INN,2022-05,MI,1504.4799999999996,348232.21999999986,Travel,Lodging
45,DOUBLETREE,2022-06,NM,953.2500000000002,143913.07,Travel,Lodging
46,PRINCESS CRUISE,2022-03,OH,226.84,184504.06,Travel,Cruises
47,ROYAL CARIBBEAN CRUISE,2022-05,UT,1252.0199999999998,844066.76,Travel,Cruises
48,NORWEGIAN CRUISE,2022-07,DE,210.55,235370.33,Travel,Cruises
49,AIRBNB,2022-06,SC,13015.3,8551756.350000001,Travel,OTA
50,QATAR AIRWAYS,2022-01,SC,177.04000000000002,187234.0,Travel,Airlines
51,ALLEGIANT AIR,2022-01,NY,3714.2199999999993,793178.39,Travel,Airlines
52,HILTON GARDEN INN,2022-07,MT,427.71,84521.81000000001,Travel,Lodging
53,QATAR AIRWAYS,2022-01,ID,57.66,62740.45,Travel,Airlines
54,CELEBRITY CRUISES,2022-05,NC,506.35000000000014,606896.35,Travel,Cruises
