,BRAND_NAME,MONTH,STATE_ABBR,TRANS_COUNT,SPEND_AMOUNT,INDUSTRY_NAME,SUBINDUSTRY_NAME
0,COURTYARD BY MARRIOTT,2020-02,NE,1250.26,132794.46,Travel,Lodging
1,HAMPTON BY HILTON,2020-03,AL,3315.3500000000004,749658.5800000001,Travel,Lodging
2,DOUBLETREE,2020-04,FL,672.0200000000001,107950.36000000002,Travel,Lodging
3,BOOKING.COM,2020-03,ND,70.32,9948.25,Travel,OTA
4,FAIRFIELD INN & SUITES,2020-01,NY,1481.63,292208.8,Travel,Lodging
5,ALASKA AIR,2020-01,IN,812.3499999999998,116074.91,Travel,Airlines
6,SPIRIT AIRLINES,2020-01,WY,189.25000000000003,31572.849999999995,Travel,Airlines
7,HAMPTON BY HILTON,2020-04,MI,260.59000000000003,33113.87999999999,Travel,Lodging
8,TURKISH AIRLINES,2020-02,RI,23.08,23687.02,Travel,Airlines
9,EXPEDIA,2020-03,AR,853.93,126830.61000000004,Travel,OTA
10,JETBLUE AIRWAYS,2020-02,VA,4825.799999999999,1001470.22,Travel,Airlines
11,JETBLUE AIRWAYS,2020-02,TN,1537.2099999999998,307202.0200000001,Travel,Airlines
12,QATAR AIRWAYS,2020-01,KS,23.76,11079.28,Travel,Airlines
13,HOLIDAY INN EXPRESS,2020-01,NE,1837.29,289594.96,Travel,Lodging
14,HILTON GARDEN INN,2020-02,FL,4091.65,624921.89,Travel,Lodging
15,DISNEY CRUISE LINE,2020-02,WA,81.18,48562.78,Travel,Cruises
16,AIRBNB,2020-02,MD,8663.86,3408989.58,Travel,OTA
17,HILTON HOTELS,2020-01,MI,836.5500000000001,228923.6,Travel,Lodging
18,TURKISH AIRLINES,2020-04,OH,88.99,93187.79,Travel,Airlines
19,LUFTHANSA,2020-03,ME,23.82,5681.2,Travel,Airlines
20,LUFTHANSA,2020-03,IN,25.53,9728.4,Travel,Airlines
21,HOLIDAY INN EXPRESS,2020-02,NJ,1432.8200000000002,263861.64,Travel,Lodging
22,DOUBLETREE,2020-04,PA,232.58,46312.21000000001,Travel,Lodging
23,CARNIVAL CRUISE LINES,2020-02,OK,1736.9600000000005,744654.0400000002,Travel,Cruises
24,AMERICAN AIRLINES,2020-02,SC,24861.67000000001,5456092.950000001,Travel,Airlines
25,DELTA AIR LINES,2020-02,RI,940.16,189253.33,Travel,Airlines
26,DELTA AIR LINES,2020-01,AL,15021.4,4491035.3,Travel,Airlines
27,RESIDENCE INN,2020-04,WV,12.07,8223.53,Travel,Lodging
28,HOLIDAY INN EXPRESS,2020-03,WY,569.5999999999998,95211.97000000002,Travel,Lodging
29,BEST WESTERN,2020-01,LA,781.8000000000001,105937.22,Travel,Lodging
30,NORWEGIAN CRUISE,2020-03,IN,272.71,139569.96000000002,Travel,Cruises
31,AMERICAN AIRLINES,2020-01,UT,9822.629999999996,2056858.5000000005,Travel,Airlines
32,SPIRIT AIRLINES,2020-01,NE,333.90000000000003,54230.59999999999,Travel,Airlines
33,HILTON GARDEN INN,2020-03,AZ,979.05,161195.63999999998,Travel,Lodging
34,HAMPTON BY HILTON,2020-04,NJ,371.94,58476.59999999998,Travel,Lodging
35,AIRBNB,2020-02,DC,3116.880000000001,1151503.7799999998,Travel,OTA
36,HILTON GARDEN INN,2020-03,NH,120.18,18705.71,Travel,Lodging
37,DISNEY CRUISE LINE,2020-04,MS,11.66,7104.44,Travel,Cruises
38,JETBLUE AIRWAYS,2020-04,AK,28.9,5517.120000000001,Travel,Airlines
39,LUFTHANSA,2020-03,CA,1164.24,666147.5299999999,Travel,Airlines
40,BRITISH AIRWAYS,2020-04,OR,81.04,60527.630000000005,Travel,Airlines
41,HILTON HOTELS,2020-02,OH,2027.61,451107.19,Travel,Lodging
42,ALLEGIANT AIR,2020-02,DE,75.28,13855.57,Travel,Airlines
43,HOLIDAY INN,2020-04,IL,231.47,26297.8,Travel,Lodging
44,FRONTIER AIRLINES,2020-01,FL,18418.189999999995,3026292.32,Travel,Airlines
45,CELEBRITY CRUISES,2020-04,RI,23.35,4941.63,Travel,Cruises
46,DELTA AIR LINES,2020-01,MT,8257.880000000003,2091063.19,Travel,Airlines
47,SPIRIT AIRLINES,2020-03,WI,2773.38,314186.53,Travel,Airlines
48,PRINCESS CRUISE,2020-02,RI,19.4,55389.5,Travel,Cruises
49,HILTON GARDEN INN,2020-02,TX,7457.08,1241060.27,Travel,Lodging
50,ROYAL CARIBBEAN CRUISE,2020-02,HI,115.81,35570.48,Travel,Cruises
51,VRBO,2020-01,TN,3024.75,1555613.0099999998,Travel,OTA
52,ROYAL CARIBBEAN CRUISE,2020-02,NH,206.62,96356.52000000003,Travel,Cruises
53,BOOKING.COM,2020-02,GA,974.63,237032.55,Travel,OTA
54,HARD ROCK CASINO,2020-02,ID,15.62,216.16,Travel,Lodging (Casinos)
55,EXPEDIA,2020-04,NV,1285.0000000000002,473775.31,Travel,OTA
56,HYATT REGENCY,2020-02,MI,793.93,235649.50000000003,Travel,Lodging
57,AIRBNB,2020-02,PA,18763.450000000004,7584469.839999999,Travel,OTA
58,HILTON HOTELS,2020-04,GA,407.97,168124.22999999998,Travel,Lodging
59,DELTA AIR LINES,2020-03,RI,751.7000000000002,141426.18000000002,Travel,Airlines
60,DISNEY CRUISE LINE,2020-04,IA,110.41,117218.55,Travel,Cruises
61,ALASKA AIR,2020-01,ME,376.56000000000006,45512.67000000001,Travel,Airlines
62,CELEBRITY CRUISES,2020-04,NC,265.17,139171.46,Travel,Cruises
63,JETBLUE AIRWAYS,2020-01,OK,192.97000000000003,22562.41,Travel,Airlines
64,DELTA AIR LINES,2020-01,MI,17697.34,4367881.569999999,Travel,Airlines
65,VIATOR,2020-04,MO,34.93,810.3,Travel,OTA
66,QATAR AIRWAYS,2020-04,AL,18.590000000000003,15630.100000000002,Travel,Airlines
67,HOLLAND AMERICA,2020-03,ME,10.69,57738.41,Travel,Cruises
68,VOLARIS,2020-02,AL,22.24000000000001,6123.990000000001,Travel,Airlines
69,VIATOR,2020-03,WI,460.65,71702.68000000001,Travel,OTA
70,EXPEDIA,2020-01,MS,1789.43,373625.7099999999,Travel,OTA
71,AIRBNB,2020-03,VT,1177.56,455956.2,Travel,OTA
72,BRITISH AIRWAYS,2020-03,WI,117.22,108385.05,Travel,Airlines
73,PRINCESS CRUISE,2020-02,MA,129.44,131716.84999999998,Travel,Cruises
74,SOUTHWEST AIRLINES,2020-01,WI,12506.05,3659934.55,Travel,Airlines
75,DOUBLETREE,2020-03,MN,1691.0799999999997,271605.98,Travel,Lodging
76,HILTON GARDEN INN,2020-03,NY,1746.83,279243.02,Travel,Lodging
77,VIATOR,2020-01,UT,472.01,98912.29,Travel,OTA
78,UNITED AIRLINES,2020-01,MI,8208.11,1548354.0499999996,Travel,Airlines
79,ROYAL CARIBBEAN CRUISE,2020-04,SD,49.55,23685.91,Travel,Cruises
