,BRAND_NAME,MONTH,STATE_ABBR,TRANS_COUNT,SPEND_AMOUNT,INDUSTRY_NAME,SUBINDUSTRY_NAME
0,DOUBLETREE,2023-02,ID,356.19,44718.06,Travel,Lodging
1,EXPEDIA,2023-01,LA,2123.6600000000003,613874.77,Travel,OTA
2,DOUBLETREE,2023-01,PA,4262.09,547524.2599999999,Travel,Lodging
3,HILTON HOTELS,2023-01,UT,1630.89,355820.9900000001,Travel,Lodging
4,DOUBLETREE,2023-02,CO,2804.12,374947.7099999999,Travel,Lodging
5,DISNEY CRUISE LINE,2023-01,NC,790.52,995953.38,Travel,Cruises
6,EMIRATES AIRLINES,2023-03,IL,500.7299999999999,608490.3800000002,Travel,Airlines
7,ROYAL CARIBBEAN CRUISE,2023-01,KY,716.4200000000001,432110.5299999999,Travel,Cruises
8,HAMPTON BY HILTON,2023-02,VA,5337.829999999999,1118918.54,Travel,Lodging
9,RESIDENCE INN,2023-03,ME,260.9,61550.38,Travel,Lodging
10,ROYAL CARIBBEAN CRUISE,2023-03,MS,326.55999999999995,271368.12,Travel,Cruises
11,DISNEY CRUISE LINE,2023-03,TN,324.43999999999994,136868.26,Travel,Cruises
12,CELEBRITY CRUISES,2023-03,VA,610.9800000000001,469313.3,Travel,Cruises
13,FRONTIER AIRLINES,2023-01,MT,300.89,59338.55,Travel,Airlines
14,LUFTHANSA,2023-03,DC,263.86,141041.33,Travel,Airlines
15,FAIRFIELD INN & SUITES,2023-01,NH,256.35,46797.69000000001,Travel,Lodging
16,DOUBLETREE,2023-03,CT,868.3699999999999,164838.00999999998,Travel,Lodging
17,DISNEY CRUISE LINE,2023-02,NE,127.48000000000002,100848.60999999996,Travel,Cruises
18,NORWEGIAN CRUISE,2023-01,VA,1217.4199999999998,1145809.78,Travel,Cruises
19,BRITISH AIRWAYS,2023-01,MO,146.31,34180.71,Travel,Airlines
20,HOLLAND AMERICA,2023-02,MT,58.96,74998.10999999999,Travel,Cruises
21,DELTA AIR LINES,2023-02,SD,4264.450000000001,1398771.57,Travel,Airlines
22,VOLARIS,2023-02,MA,16.94,2838.37,Travel,Airlines
23,VRBO,2023-02,HI,259.41,289688.93000000005,Travel,OTA
24,MARRIOTT,2023-02,NY,8065.759999999999,1685027.6700000002,Travel,Lodging
25,ROYAL CARIBBEAN CRUISE,2023-02,UT,1650.81,1246369.3,Travel,Cruises
26,VOLARIS,2023-02,IN,317.52,169893.09999999998,Travel,Airlines
27,WESTIN,2023-01,ME,206.19,37267.18,Travel,Lodging
28,JETBLUE AIRWAYS,2023-01,OR,572.16,140273.35000000003,Travel,Airlines
29,VRBO,2023-03,AZ,3332.8500000000004,3141256.91,Travel,OTA
30,ROYAL CARIBBEAN CRUISE,2023-03,LA,1044.47,728245.4699999999,Travel,Cruises
31,PRICELINE,2023-02,IN,1855.37,446781.44,Travel,OTA
32,COURTYARD BY MARRIOTT,2023-02,ME,640.0899999999998,95081.25999999998,Travel,Lodging
33,NORWEGIAN CRUISE,2023-01,WY,61.75,21014.840000000004,Travel,Cruises
34,ALASKA AIR,2023-03,NM,1146.8600000000004,320781.98,Travel,Airlines
35,HOLIDAY INN,2023-03,MI,1741.39,422222.48,Travel,Lodging
36,LUFTHANSA,2023-02,FL,2580.1800000000003,1394237.62,Travel,Airlines
37,HOLIDAY INN EXPRESS,2023-01,ND,807.5899999999999,151184.82,Travel,Lodging
38,AMERICAN AIRLINES,2023-03,SC,29137.220000000005,8189386.96,Travel,Airlines
39,DISNEY RESORTS,2023-02,FL,5952.840000000001,2907874.43,Travel,Lodging
40,HOLIDAY INN,2023-02,AR,446.31,69402.33,Travel,Lodging
41,DISNEY CRUISE LINE,2023-02,KY,94.49,34908.04000000001,Travel,Cruises
42,AIRBNB,2023-02,WV,1645.98,886828.2999999999,Travel,OTA
43,DISNEY RESORTS,2023-02,SD,142.42999999999995,178212.35,Travel,Lodging
44,NORWEGIAN CRUISE,2023-01,CO,944.16,996335.54,Travel,Cruises
