,BRAND_NAME,MONTH,STATE_ABBR,TRANS_COUNT,SPEND_AMOUNT,INDUSTRY_NAME,SUBINDUSTRY_NAME
0,VOLARIS,2024-04,AL,58.70000000000001,32149.210000000006,Travel,Airlines
1,HOLLAND AMERICA,2024-01,NJ,258.87,191356.68,Travel,Cruises
2,ALLEGIANT AIR,2024-05,OK,858.3899999999999,261369.8,Travel,Airlines
3,HILTON HOTELS,2024-05,AZ,4766.12,1274301.22,Travel,Lodging
4,EMIRATES AIRLINES,2024-01,NC,231.55,225775.25,Travel,Airlines
5,ALASKA AIR,2024-02,NJ,1361.8499999999997,332481.35,Travel,Airlines
6,EMBASSY SUITES,2024-05,MI,883.2799999999996,331547.35,Travel,Lodging
7,SOUTHWEST AIRLINES,2024-04,NC,8028.1,2288599.1,Travel,Airlines
8,QATAR AIRWAYS,2024-02,KY,93.89,107552.73,Travel,Airlines
9,UNITED AIRLINES,2024-05,IN,8424.009999999998,2307703.8400000003,Travel,Airlines
10,VOLARIS,2024-02,TX,5611.339999999998,1714784.0099999998,Travel,Airlines
11,ALASKA AIR,2024-03,NH,244.18,74992.79000000001,Travel,Airlines
12,ALASKA AIR,2024-04,MI,882.6000000000001,263808.11,Travel,Airlines
13,HOLLAND AMERICA,2024-05,TX,1183.59,1376393.3200000003,Travel,Cruises
14,VRBO,2024-04,NY,3088.34,3482938.3999999994,Travel,OTA
15,QATAR AIRWAYS,2024-02,NC,558.0899999999999,661982.5999999997,Travel,Airlines
16,EMBASSY SUITES,2024-01,FL,3269.0,678010.2099999998,Travel,Lodging
17,LUFTHANSA,2024-01,AK,104.42000000000002,33084.68000000001,Travel,Airlines
18,RESIDENCE INN,2024-02,WY,134.23,34589.310000000005,Travel,Lodging
19,ALASKA AIR,2024-05,IL,2698.300000000001,522552.6099999999,Travel,Airlines
20,SOUTHWEST AIRLINES,2024-01,VA,6392.550000000001,2021333.4200000004,Travel,Airlines
21,PRINCESS CRUISE,2024-03,CO,708.0600000000001,805891.83,Travel,Cruises
22,HILTON GARDEN INN,2024-05,WA,2837.5000000000005,534463.7000000001,Travel,Lodging
23,COURTYARD BY MARRIOTT,2024-03,VA,6045.719999999999,909686.34,Travel,Lodging
24,HOLLAND AMERICA,2024-02,OH,387.48,298506.48000000004,Travel,Cruises
25,FAIRFIELD INN & SUITES,2024-01,HI,145.15000000000003,76258.1,Travel,Lodging
26,BEST WESTERN,2024-03,IA,2139.48,399176.1099999999,Travel,Lodging
27,FAIRFIELD INN & SUITES,2024-02,NY,2818.05,569435.87,Travel,Lodging
28,VIATOR,2024-04,OH,1297.9700000000005,307686.4000000001,Travel,OTA
29,VIATOR,2024-05,FL,7552.32,1827705.7200000004,Travel,OTA
30,PRINCESS CRUISE,2024-05,TX,2685.3500000000004,2659129.77,Travel,Cruises
31,VRBO,2024-03,MA,1362.1,1312430.81,Travel,OTA
32,LUFTHANSA,2024-02,DC,233.97,124668.58,Travel,Airlines
33,HOLLAND AMERICA,2024-02,KY,175.41,184434.33,Travel,Cruises
34,EMIRATES AIRLINES,2024-03,NH,19.08,15543.82,Travel,Airlines
35,PRICELINE,2024-01,KS,1373.4299999999996,269043.05,Travel,OTA
36,EMIRATES AIRLINES,2024-04,MN,159.80000000000004,162167.55,Travel,Airlines
37,ALASKA AIR,2024-04,DE,120.65999999999998,24041.579999999994,Travel,Airlines
38,NORWEGIAN CRUISE,2024-01,MT,176.01999999999995,144037.23,Travel,Cruises
39,EMIRATES AIRLINES,2024-04,NM,6.23,30572.11,Travel,Airlines
40,JETBLUE AIRWAYS,2024-03,NJ,19372.42,3838726.150000001,Travel,Airlines
41,HOTELS.COM,2024-04,SC,1869.52,577178.9999999999,Travel,OTA
42,AMERICAN AIRLINES,2024-02,TX,131437.9,37161562.77,Travel,Airlines
43,LUFTHANSA,2024-04,GA,703.7099999999998,298885.14,Travel,Airlines
44,ALLEGIANT AIR,2024-02,DE,43.33,16937.329999999998,Travel,Airlines
45,ROYAL CARIBBEAN CRUISE,2024-01,TN,2876.3299999999995,1781486.8200000003,Travel,Cruises
46,DOUBLETREE,2024-04,OH,1372.13,196704.17,Travel,Lodging
47,WESTIN,2024-04,AL,975.22,202178.73000000004,Travel,Lodging
48,HYATT REGENCY,2024-02,AL,1030.16,201920.86,Travel,Lodging
49,RESIDENCE INN,2024-04,ID,321.25999999999993,71056.25,Travel,Lodging
